type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-02-25T17:54:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1741:event-receiver-deployment,receiver deployment,2015-06-15T00:00:00Z/2016-02-23T00:00:00Z,recover latitude: 51.02030 | recover longitude: 3.96960 | location name:  | location description: Berlare,s-2a,51.02032,3.96965,WGS84,30
Event,2016-02-25T18:05:02Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1742:event-receiver-deployment,receiver deployment,2015-06-15T00:00:00Z/2016-02-22T00:00:00Z,"recover latitude: 51.04340 | recover longitude: 4.04780 | location name:  | location description: Dijkstraat 186, Zele; vanaf stroomopwaarts 2de wilg (= vanaf de boot)",s-3,51.0434,4.04783,WGS84,30
Event,2017-04-12T19:45:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1751:event-receiver-deployment,receiver deployment,2015-06-16T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.07360 | recover longitude: 4.19010 | location name: Branst | location description: Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",s-4c,51.07363,4.19007,WGS84,30
Event,2016-02-25T18:06:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1775:event-receiver-deployment,receiver deployment,2015-06-15T00:00:00Z/2016-02-23T00:00:00Z,recover latitude: 51.03209 | recover longitude: 4.18166 | location name:  | location description: Buggenhout,s-4a,51.03203,4.18166,WGS84,30
Event,2016-10-05T17:21:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1781:event-receiver-deployment,receiver deployment,2015-04-20T00:00:00Z/2015-06-16T00:00:00Z,"recover latitude: 51.05590 | recover longitude: 4.20020 | location name: s-4b | location description: Sint-Amands, nabij 'De Veerman'",s-4b,51.05593,4.20024,WGS84,30
Event,2016-02-25T18:06:51Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1782:event-receiver-deployment,receiver deployment,2015-06-16T00:00:00Z/2016-02-23T00:00:00Z,"recover latitude: 51.05590 | recover longitude: 4.20020 | location name:  | location description: Sint-Amands, nabij 'De Veerman'",s-4b,51.05593,4.20024,WGS84,30
Event,2016-09-27T16:00:45Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1938:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.19068 | recover longitude: 4.33602 | location name: BURCHT | location description: Burcht, RO aan bord 'zinker olieleiding' ; petroleumkaai/benzineweg, jaagpad nemen aan Q8",s-9a,51.19068,4.33602,WGS84,30
Event,2016-09-29T21:18:58Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1939:event-receiver-deployment,receiver deployment,2016-02-08T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.30305 | recover longitude: 4.28731 | location name: Fort Lilo | location description: Fort Lilo, Scheldelaan Antwerpen",s-12,51.30305,4.28731,WGS84,30
Event,2016-09-27T16:00:41Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1940:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.14319 | recover longitude: 4.33078 | location name: Hemiksem | location description: Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",s-8,51.14319,4.33078,WGS84,30
Event,2016-09-27T16:04:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1942:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.04231 | recover longitude: 4.09450 | location name: Dendermonde | location description: Steenweg van Grembergen 45, Dendermonde; thv oude fabriek, trap over dijk, aan wilg LO",s-4,51.04231,4.0945,WGS84,30
Event,2016-09-27T16:00:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1943:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.19069 | recover longitude: 4.32954 | location name: Kruibeke | location description: Kruibeeksesteenweg 24, Kruibeke; Nabij Xella, op militair domein
Sleutelshof 17, Burcht, LO",s-9,51.19069,4.32954,WGS84,30
Event,2016-09-27T16:01:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1944:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.09258 | recover longitude: 4.17083 | location name: Hamme | location description: Driegoten 66, Hamme, thv controlehuisje, aan houten constructie (paaltjes); LO",s-5,51.09258,4.17083,WGS84,30
Event,2016-09-27T16:01:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1945:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.12287 | recover longitude: 4.21840 | location name: Temse | location description: Wilfordkaai 5, Temse; aan meerpaal nabij brug, niet afhankelijk van getij, LO",s-6,51.12287,4.2184,WGS84,30
Event,2016-09-27T16:01:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1946:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.11414 | recover longitude: 4.24123 | location name: Bornem | location description: Buitenland 58-60, Bornem; RO onder de brug (aanlegsteiger)",s-7,51.11414,4.24123,WGS84,30
Event,2016-07-06T19:40:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1947:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-07-06T00:00:00Z,"recover latitude: 51.02032 | recover longitude: 3.96965 | location name: Berlare | location description: Berlare LO, Niet afh van getij; Nieuwdonk Berlare",s-2a,51.02032,3.96965,WGS84,30
Event,2016-09-27T16:10:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1948:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.04340 | recover longitude: 4.04783 | location name: Zele | location description: Dijkstraat 186, Zele; vanaf stroomopwaarts 2de wilg (= vanaf de boot), LO",s-3,51.0434,4.04783,WGS84,30
Event,2016-09-27T17:02:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1949:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-27T13:00:00Z,"recover latitude: 51.00590 | recover longitude: 3.77880 | location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2016-09-27T16:10:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1950:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.03209 | recover longitude: 4.18166 | location name: Buggenhout | location description: Buggenhout, Briel 28, RO aan boom SA van staketsel",s-4a,51.03203,4.18166,WGS84,30
Event,2016-09-27T16:01:31Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1951:event-receiver-deployment,receiver deployment,2016-02-23T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.05593 | recover longitude: 4.20024 | location name: Sint-Amands | location description: Kaai 22,Sint-Amands, LO nabij 'De Veerman', niet afhankelijk van getij",s-4b,51.05593,4.20024,WGS84,30
Event,2016-09-27T16:00:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1952:event-receiver-deployment,receiver deployment,2016-02-22T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.14222 | recover longitude: 4.32646 | location name: Veer Bzael | location description: Kallebeek 1, Kruibeke, Veer Bazel, niet afhankelijk van getij, LO",s-8a,51.14222,4.32646,WGS84,30
Event,2016-09-30T23:32:18Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1953:event-receiver-deployment,receiver deployment,2016-02-08T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.29646 | recover longitude: 4.28570 | location name: Fort Liefkenshoek | location description: Fort Liefkenshoek, Ketenislaan 3, Beveren",s-11,51.29646,4.2857,WGS84,30
Event,2016-09-27T15:58:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:1985:event-receiver-deployment,receiver deployment,2016-03-02T14:00:00Z/2016-09-27T00:00:00Z,recover latitude: 51.23542 | recover longitude: 4.39667 | location name: Buoy near Palingplaat | location description: Buoy near Palingplaat,s-10a,51.23542,4.39667,WGS84,30
Event,2016-09-30T23:29:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2009:event-receiver-deployment,receiver deployment,2016-03-16T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.02780 | recover longitude: 3.78694 | location name: s-1 | location description: Andere locatie omwille van slijk:
Stukje stroomaf vorige locatie aan zelfde oever; aan uitstroom vijver",s-1,51.02347,3.78826,WGS84,30
Event,2016-09-27T16:04:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2026:event-receiver-deployment,receiver deployment,2016-03-20T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.01680 | recover longitude: 3.92527 | location name: Wichelen | location description: Linkeroever, onderaan aan uitwatering, uit te lezen rond laag water
Aard, Wichelen",s-Wichelen,51.0168,3.92527,WGS84,30
Event,2016-09-27T16:04:20Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2027:event-receiver-deployment,receiver deployment,2016-03-20T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.00164 | recover longitude: 3.85695 | location name: Wetteren | location description: Rechteroever, onderaan aan uitwatering, uit te lezen rond laag water
Zijderdijk, Wetteren",s-Wetteren,51.00164,3.85695,WGS84,30
Event,2016-09-30T23:32:16Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2028:event-receiver-deployment,receiver deployment,2016-03-23T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.13594 | recover longitude: 4.59381 | location name: Grote Nete Lier | location description: Rechteroever, onderaan aan trap uitwatering, uit te lezen rond laag water
Kesselsesteenweg 114",gn-Lier,51.13594,4.59381,WGS84,30
Event,2016-09-29T21:18:20Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2029:event-receiver-deployment,receiver deployment,2016-03-23T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.14993 | recover longitude: 4.58453 | location name: Kleine Nete Lier | location description: Linkeroever, aan oogvijzen 20m stroomaf siphon
Rivierstraat",kn-Lier,51.14993,4.58453,WGS84,30
Event,2016-09-30T23:30:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2030:event-receiver-deployment,receiver deployment,2016-03-23T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.11731 | recover longitude: 4.54958 | location name: Beneden Nete Lier | location description: Rechteroever, aan uitwateringsbuis, uit te lezen rond laag water
Ouderijstraat",bn-Lier,51.11731,4.54958,WGS84,30
Event,2016-10-06T23:08:26Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2031:event-receiver-deployment,receiver deployment,2016-03-23T00:00:00Z/2016-09-29T00:00:00Z,"recover latitude: 51.07183 | recover longitude: 4.45474 | location name: Beneden Nete Walem SO Rupel | location description: Linkeroever, aan vaarbaken, uit te lezen rond laag water
Emiel Engelsstraat, Mechelen",bn-Walem,51.07183,4.45474,WGS84,30
Event,2016-09-30T23:31:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2032:event-receiver-deployment,receiver deployment,2016-03-24T00:00:00Z/2016-09-29T00:00:00Z,"location name: Durme Hamveer | location description: Rechterpeiler, rechterzijde & stroomafzijde Mirabrug",du-Hamveer,51.10507,4.14106,WGS84,30
Event,2016-09-27T16:02:32Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2033:event-receiver-deployment,receiver deployment,2016-03-24T13:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.03839 | recover longitude: 4.11775 | location name: Schelde Dendermonde | location description: Rechteroever, aan ponton
Vlassenbroek/ Killeweg, Dendermonde",s-Dendermonde,51.03855,4.1175,WGS84,30
Event,2016-09-27T16:04:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2034:event-receiver-deployment,receiver deployment,2016-03-24T13:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.04012 | recover longitude: 4.16597 | location name: Schelde Vlassenbroek | location description: Linkeroever, aan helling overzet (niet de aanlegsteiger)
Baasrodeveerstraat, Vlassenbroek",s-Vlassenbroek,51.03955,4.16605,WGS84,30
Event,2016-09-27T16:04:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2117:event-receiver-deployment,receiver deployment,2016-07-06T00:00:00Z/2016-09-27T00:00:00Z,"recover latitude: 51.02032 | recover longitude: 3.96965 | location name: Berlare | location description: Berlare LO, Niet afh van getij; Nieuwdonk Berlare",s-2a,51.02032,3.96965,WGS84,30
Event,2017-04-12T19:24:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2238:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,recover latitude: 51.23540 | recover longitude: 4.39670 | location name: Buoy near Palingplaat | location description: Buoy near Palingplaat,s-10a,51.23542,4.39667,WGS84,30
Event,2017-04-12T19:32:29Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2239:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.14320 | recover longitude: 4.33080 | location name: Hemiksem | location description: Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",s-8,51.14319,4.33078,WGS84,30
Event,2017-04-12T19:31:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2240:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.19070 | recover longitude: 4.32950 | location name: Kruibeke | location description: Kruibeeksesteenweg 24, Kruibeke; Nabij Xella, op militair domein
Sleutelshof 17, Burcht, LO",s-9,51.19069,4.32954,WGS84,30
Event,2017-04-12T19:33:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2241:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.14220 | recover longitude: 4.32650 | location name: Veer Bzael | location description: Kallebeek 1, Kruibeke, Veer Bazel, niet afhankelijk van getij, LO",s-8a,51.14222,4.32646,WGS84,30
Event,2017-04-12T19:28:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2242:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.19070 | recover longitude: 4.33600 | location name: BURCHT | location description: Burcht, RO aan bord 'zinker olieleiding' ; petroleumkaai/benzineweg, jaagpad nemen aan Q8",s-9a,51.19068,4.33602,WGS84,30
Event,2017-04-12T19:37:54Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2243:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.09260 | recover longitude: 4.17080 | location name: Hamme | location description: Driegoten 66, Hamme, thv controlehuisje, aan houten constructie (paaltjes); LO",s-5,51.09258,4.17083,WGS84,30
Event,2017-04-12T19:36:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2244:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.12290 | recover longitude: 4.21840 | location name: Temse | location description: Wilfordkaai 5, Temse; aan meerpaal nabij brug, niet afhankelijk van getij, LO",s-6,51.12287,4.2184,WGS84,30
Event,2017-04-12T19:35:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2245:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.11410 | recover longitude: 4.24120 | location name: Bornem | location description: Buitenland 58-60, Bornem; RO onder de brug (aanlegsteiger)",s-7,51.11414,4.24123,WGS84,30
Event,2017-04-12T19:47:48Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2247:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.05590 | recover longitude: 4.20020 | location name: Sint-Amands | location description: Kaai 22,Sint-Amands, LO nabij 'De Veerman', niet afhankelijk van getij",s-4b,51.05593,4.20024,WGS84,30
Event,2017-04-12T19:52:26Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2248:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.03840 | recover longitude: 4.11780 | location name: Schelde Dendermonde | location description: Rechteroever, aan ponton
Vlassenbroek/ Killeweg, Dendermonde",s-Dendermonde,51.03855,4.1175,WGS84,30
Event,2017-04-12T20:13:22Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2249:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.00160 | recover longitude: 3.85690 | location name: Wetteren | location description: Rechteroever, onderaan aan uitwatering, uit te lezen rond laag water
Zijderdijk, Wetteren",s-Wetteren,51.00164,3.85695,WGS84,30
Event,2017-04-12T19:54:47Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2250:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.04230 | recover longitude: 4.09450 | location name: Dendermonde | location description: Steenweg van Grembergen 45, Dendermonde; thv oude fabriek, trap over dijk, aan wilg LO",s-4,51.04231,4.0945,WGS84,30
Event,2017-04-12T20:10:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2251:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.01680 | recover longitude: 3.92530 | location name: Wichelen | location description: Linkeroever, onderaan aan uitwatering, uit te lezen rond laag water
Aard, Wichelen",s-Wichelen,51.0168,3.92527,WGS84,30
Event,2017-04-12T19:51:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2252:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.04010 | recover longitude: 4.16600 | location name: Schelde Vlassenbroek | location description: Linkeroever, aan helling overzet (niet de aanlegsteiger)
Baasrodeveerstraat, Vlassenbroek",s-Vlassenbroek,51.03955,4.16605,WGS84,30
Event,2017-04-12T19:57:57Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2253:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.02030 | recover longitude: 3.96960 | location name: Berlare | location description: Berlare LO, Niet afh van getij; Nieuwdonk Berlare",s-2a,51.02032,3.96965,WGS84,30
Event,2017-04-12T19:55:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2254:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.04340 | recover longitude: 4.04780 | location name: Zele | location description: Dijkstraat 186, Zele; vanaf stroomopwaarts 2de wilg (= vanaf de boot), LO",s-3,51.0434,4.04783,WGS84,30
Event,2017-04-12T19:49:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2255:event-receiver-deployment,receiver deployment,2016-09-27T00:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.03210 | recover longitude: 4.18170 | location name: Buggenhout | location description: Buggenhout, Briel 28, RO aan boom SA van staketsel",s-4a,51.03203,4.18166,WGS84,30
Event,2019-09-23T11:54:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2256:event-receiver-deployment,receiver deployment,2016-09-27T13:30:00Z/2016-10-11T00:00:00Z,"location name: Gontrode | location description: Gontrode Heirweg 4 Melle, onder de brug",s-2,51.00588,3.77876,WGS84,30
Event,2017-01-23T11:39:56Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2257:event-receiver-deployment,receiver deployment,2016-04-07T00:00:00Z/2016-09-27T12:00:00Z,"recover latitude: 51.07360 | recover longitude: 4.19010 | location name: Branst | location description: Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",s-4c,51.07363,4.19007,WGS84,30
Event,2017-04-12T19:41:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,etn:zeeschelde:2258:event-receiver-deployment,receiver deployment,2016-09-27T12:00:00Z/2017-04-12T00:00:00Z,"recover latitude: 51.07360 | recover longitude: 4.19010 | location name: Branst | location description: Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",s-4c,51.07363,4.19007,WGS84,30
